countrycode,country,currency_unit,year,GDP,net population growth,CPI,employment rate,labsh,xr,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GDP
GBR,United Kingdom,Pound Sterling,1995,2.443773746,0.002927028,2.7,0.009637045,-0.010407026,-0.030238261,0.073605345,-0.076207343,-0.060682844,-0.09669724,0.002995459,-0.017000623,-1.422067811,0.07355212,0.0941689,0.077580704,0.069874071,0.081702989,0.065724262,0.078513918,2.443773746
GBR,United Kingdom,Pound Sterling,1996,2.428249349,0.003126123,2.9,0.006777298,-0.018806236,0.011504658,-0.001514598,0.023492727,-0.034772644,-0.060048812,0.043356466,0.024599823,-0.029790206,-0.019402878,0.045882692,0.035589758,-0.015372514,0.001563604,0.022024189,-0.078372583,2.428249349
GBR,United Kingdom,Pound Sterling,1997,4.909174295,0.003334093,2.2,0.015263725,0.031595665,-0.04699548,0.031444446,0.019333956,-0.085885558,0.018859011,0.082292927,0.046472705,-0.045510897,0.032588447,0.065423411,-0.020994789,-0.049005955,-0.034977117,0.123051653,0.007646049,4.909174295
GBR,United Kingdom,Pound Sterling,1998,3.153973348,0.003475739,1.8,0.00721127,0.011574805,-0.011480199,0.020115444,0.009784422,0.010145336,0.029441328,-0.026652396,0.009055654,-0.117851963,0.018642393,0.042928631,-0.009232568,-0.043144497,-0.024349114,0.07224279,0.088790221,3.153973348
GBR,United Kingdom,Pound Sterling,1999,2.990111442,0.003518716,1.7,0.010536247,0.040278399,0.02357187,-0.024336329,0.010125167,-0.039957871,0.061324199,-0.043387786,-0.029244412,-0.175811352,-0.027890016,0.009495045,-0.054980876,-0.017262141,-0.003820721,0.058148804,-0.032192072,2.990111442
GBR,United Kingdom,Pound Sterling,2000,3.672369123,0.003533202,1.2,0.008014195,0.015051698,0.069369004,-0.067351044,0.002008955,-0.01977281,0.03633139,0.132128535,0.173500109,0.976345152,-0.071454217,-0.032155509,-0.089334542,-0.069567162,-0.040064229,0.004833195,-0.004718176,3.672369123
GBR,United Kingdom,Pound Sterling,2001,2.072656287,0.003410857,1.6,0.004439727,0.021134347,0.051025259,-0.033715504,0.01650795,-0.052652432,0.057359513,-0.052762904,-0.03269731,-0.143116041,-0.049166378,0.009828234,-0.050289963,-0.023825929,-0.032380651,0.026557846,0.034335961,2.072656287
GBR,United Kingdom,Pound Sterling,2002,2.123222772,0.003416633,1.5,0.004103094,-0.013020376,-0.039489627,0.077535416,-0.007810178,0.021300522,0.078106874,0.004205386,0.024988124,-0.177182609,0.079910915,0.053915486,0.045538451,0.012656249,0.00288809,0.116408301,0.081956088,2.123222772
GBR,United Kingdom,Pound Sterling,2003,3.029889923,0.00396347,1.4,0.005238998,-0.009122962,-0.082057731,0.128628311,0.012803007,0.007060259,-0.028958659,-0.000418615,0.046522665,0.526138399,0.103542361,0.090784764,0.205560191,0.069001316,0.069313788,0.134137446,0.092164437,3.029889923
GBR,United Kingdom,Pound Sterling,2004,2.355629774,0.005226889,1.4,0.005204967,0.016447572,-0.108237513,0.143204389,0.008051517,0.020789225,0.031472814,0.041762415,0.082317726,0.09138086,0.13431732,0.100686805,0.144494357,0.061685011,0.062954895,0.139674023,0.050881073,2.355629774
GBR,United Kingdom,Pound Sterling,2005,2.593280016,0.006934724,2.1,0.004288166,-0.004136892,0.006990979,-0.005809891,-0.02935157,0.044596199,-0.044363537,0.042991045,-0.032008219,-0.189778311,0.015585334,-0.03687065,0.051898381,0.004969324,0.026747137,-0.012406231,-0.082271347,2.593280016
GBR,United Kingdom,Pound Sterling,2006,2.584104652,0.008847572,2.5,0.002586111,0.008913822,-0.011839429,0.0420414,0.004257851,-0.003317711,0.027446568,0.096209112,0.114046326,0.258417036,0.025039765,0.065915539,0.020849966,0.039136194,0.019726558,0.015877243,-0.035068392,2.584104652
GBR,United Kingdom,Pound Sterling,2007,2.269486874,0.01042078,2.4,0.000424966,0.005757415,-0.080434356,0.140991834,0.015075313,0.028914403,0.025323442,-0.089335262,0.017869488,0.445330403,0.119790502,0.129791277,0.102927127,0.084042266,0.08418462,0.113775263,0.08235245,2.269486874
GBR,United Kingdom,Pound Sterling,2008,-0.239638074,0.01122664,3.5,0.000620478,-0.013929749,0.088429549,-0.076245927,-0.016787415,-0.029170572,0.071412931,-0.037195483,-0.033981887,0.035796519,-0.055888559,-0.096805933,-0.10462716,0.078570236,0.049760801,-0.141755239,-0.136001433,-0.239638074
GBR,United Kingdom,Pound Sterling,2009,-4.2473563,0.01099876,2,-0.023362741,0.008337628,0.180071857,-0.127572242,-0.007627112,-0.089069616,0.098316195,-0.158916242,-0.10414511,0.165668117,-0.118237923,-0.170455385,-0.145005783,-0.06171663,-0.076514634,-0.207362729,-0.272542042,-4.2473563
GBR,United Kingdom,Pound Sterling,2010,2.13143824,0.01004625,2.5,-0.005340933,-0.001386441,0.008194306,-0.029652878,-0.02640516,0.127309433,-0.058576767,0.088215338,0.048332583,0.0016129,-0.009817891,-0.072155205,0.01080431,0.016081297,0.023657897,-0.122392044,-0.118857697,2.13143824
GBR,United Kingdom,Pound Sterling,2011,1.457563352,0.008857748,3.8,-0.00271806,-0.00398796,-0.035598339,0.0617501,0.023507641,-0.111523341,0.011062596,0.152487425,0.088413705,0.037636963,0.040200354,0.156039055,0.019673177,0.053004076,0.040540402,0.109220241,0.105680902,1.457563352
GBR,United Kingdom,Pound Sterling,2012,1.469887546,0.007862823,2.6,0.003862375,-0.009383904,0.01426946,-0.003925576,-0.008541795,0.103681919,-0.026545606,-0.079009969,-0.036269903,-0.0224772,0.009461979,-0.087889393,0.013945373,-0.010207185,-0.024372371,-0.066324049,-0.0629686,1.469887546
GBR,United Kingdom,Pound Sterling,2013,1.890018334,0.007108931,2.3,0.004906521,0.007169919,0.010447232,-0.01028101,-0.032131884,0.032089202,-0.033148945,0.063641314,-0.101800054,-0.610849505,0.027518992,-0.010447688,-0.00845744,0.029933784,0.020803384,-0.067092951,-0.098454694,1.890018334
GBR,United Kingdom,Pound Sterling,2014,2.991164813,0.006755953,1.5,0.016129877,-0.017748399,-0.049918585,0.095235869,-0.00312866,0.065773159,0.028544572,-0.09648622,0.024998313,0.771384236,0.090158925,0.087057966,0.049047738,0.026269011,0.026247197,0.09004251,0.105249265,2.991164813
GBR,United Kingdom,Pound Sterling,2015,2.622596682,0.006681117,0.4,0.009245733,0.000197576,0.077034013,-0.091069327,-0.025040108,0.044907255,0.000718956,-0.056168482,-0.060882004,-0.074523446,-0.068444768,-0.113926675,-0.107919844,-0.081453291,-0.082589945,-0.107151021,-0.1281878,2.622596682
GBR,United Kingdom,Pound Sterling,2016,2.263463516,0.006647389,1,0.007002897,0.001931553,0.131524833,-0.092881835,0.027194077,-0.032096803,0.011855976,-0.123932144,0.009000087,0.588349943,-0.109133149,-0.055417281,-0.120354201,-0.005054821,-0.011512041,-0.048362733,-0.074074506,2.263463516
GBR,United Kingdom,Pound Sterling,2017,2.134453136,0.006478587,2.6,0.003038508,0.001385068,0.049104026,-0.050742762,-0.027449769,0.008604996,-0.024124289,0.005384592,-0.066196606,-0.0777535,-0.028717609,-0.038781131,-0.049086474,0.025609517,0.035631011,-0.006470705,-0.048520702,2.134453136
GBR,United Kingdom,Pound Sterling,2018,1.650925455,0.006207684,2.3,0.005810913,0.004476005,-0.035290693,0.061576987,0.002658726,-0.011896522,0.002488565,0.060744122,0.011432355,-0.147919711,0.06197,0.05479299,0.052245249,0.035947084,0.024988795,0.069805066,-0.002529651,1.650925455
GBR,United Kingdom,Pound Sterling,2019,1.671944229,0.005786093,1.7,0.00493421,0,0.045176496,-0.017405656,0.001577118,-0.00628815,0.039336951,-0.044133335,0.030544924,0.270051325,-0.029748483,0.012023609,-0.028888835,-0.008483596,-0.006265851,-0.013860887,-0.025316605,1.671944229
