countrycode,country,currency_unit,year,GDP,net population growth,CPI,employment rate,labsh,xr,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GDP
AUS,Australia,Australian Dollar,1994,4.73992,0.011095704,1.969635,0.021968257,0.004548176,1.367751,0.09570277,0.005022641,0.048478523,0.020591598,0.010635341,0.066180236,4.779342723,0.09433409,0.119430371,0.053284164,0.071503674,0.06062515,0.050776532,0.020907828,4.73992
AUS,Australia,Australian Dollar,1995,3.13663,0.010930116,4.627767,0.02575837,0.005709556,1.349033,0.033581972,-0.000244324,-0.062117021,0.009242925,0.006373845,0.024912955,-1.549796913,0.029393846,0.051446546,0.020179586,0.065042128,0.072526314,0.008578603,0.011320529,3.13663
AUS,Australia,Australian Dollar,1996,3.969593,0.010904754,2.615385,0.001933909,0.01717463,1.277863,0.059917147,-0.008114228,-0.001545892,-0.031994151,0.071985361,0.005154337,-0.188238771,0.060046604,0.064350482,0.074615334,0.010866495,0.014787086,0.056185566,0.013789177,3.969593
AUS,Australia,Australian Dollar,1997,4.171225,0.010881684,0.2248875,-0.003445912,-0.009887403,1.34738,-0.044505121,-0.000470368,0.025042173,0.02138674,0.036551976,-0.0034963,-3.011285038,-0.037589084,-0.038878951,-0.064888658,-0.042492381,-0.038652996,-0.018103199,-0.037339772,4.171225
AUS,Australia,Australian Dollar,1998,4.938659,0.010866793,0.8601346,0.006475157,0.002485912,1.591828,-0.141646872,0.017925478,0.015149693,0.019715526,-0.083123466,0.006666277,0.060633484,-0.147200328,-0.137232461,-0.139546488,-0.068147765,-0.061059369,-0.118653333,-0.129055473,4.938659
AUS,Australia,Australian Dollar,1999,4.092613,0.010823144,1.483129,0.006973839,-0.013592144,1.54995,0.036807274,-0.003048145,0.005141093,-0.011081154,-0.062014148,0.01394133,-1.290358362,0.037085317,0.035193413,0.035690722,-0.013546376,0.001877656,0.064758951,0.06860899,4.092613
AUS,Australia,Australian Dollar,2000,3.397465,0.010817434,4.457435,0.014548285,0.002502347,1.724827,-0.070235694,-0.008126063,-0.103883048,-0.007152475,0.213388211,0.042910341,2.125183661,-0.053153676,-0.073995406,-0.063745179,-0.065029148,-0.033096213,-0.011575022,-0.019668985,3.397465
AUS,Australia,Australian Dollar,2001,2.748093,0.010701669,4.407135,0.00155234,0.002652725,1.933443,-0.075266349,-0.005601612,0.051505215,0.004733291,-0.039166859,-0.080202153,-1.591443347,-0.080841402,-0.082606028,-0.091988674,0.001579278,-0.053073855,-0.032294225,-0.047591185,2.748093
AUS,Australia,Australian Dollar,2002,4.021097,0.010768614,2.981575,0.008381381,-0.012066003,1.840563,0.080287427,0.002311131,0.082141406,-0.005105246,-0.009092315,0.093227425,0.678855326,0.087529299,0.060365601,0.088997204,0.002839584,0.011508408,0.130894177,0.062418841,4.021097
AUS,Australia,Australian Dollar,2003,3.137166,0.011483725,2.732596,0.011547795,0.001156758,1.541914,0.234176823,-0.009980928,0.060876034,0.019491423,-0.05236901,0.075061459,-0.900568182,0.237081344,0.215031643,0.203699789,0.09715507,0.091044835,0.246340517,0.163616385,3.137166
AUS,Australia,Australian Dollar,2004,3.951272,0.01301864,2.343255,0.004253205,0.002879411,1.359753,0.171361582,-0.011162771,0.023726529,1.32E-05,0.120481586,0.108186392,0.447619048,0.175884836,0.160505245,0.175777905,0.058913911,0.066938215,0.187057533,0.087097641,3.951272
AUS,Australia,Australian Dollar,2005,3.013522,0.015034973,2.691832,0.021312931,-0.0169235,1.309473,0.051434308,-0.032727298,-0.008136759,-0.01384808,0.166249366,0.046038151,-0.289473684,0.07024981,0.061814493,0.061231275,-0.014414355,0.025268744,0.068121365,0.005024236,3.013522
AUS,Australia,Australian Dollar,2006,2.6686,0.017234151,3.555288,0.008165032,-0.008405912,1.327973,0.053197079,0.015390422,-0.00553829,-0.000300625,0.072976649,0.089558127,2.907407407,0.037177047,0.057793338,0.045326186,0.059229846,0.004678972,0.033691786,0.007155167,2.6686
AUS,Australia,Australian Dollar,2007,4.374001,0.019001963,2.327611,0.012670932,0.008989032,1.195073,0.175022751,0.01316824,0.020894365,0.00213174,0.014188333,0.053912694,0.947867299,0.157931104,0.196610784,0.165677903,0.087470303,0.086183985,0.171556982,0.099170428,4.374001
AUS,Australia,Australian Dollar,2008,2.42933,0.019885888,4.350298,0.005625283,-0.040823412,1.192178,0.022894392,-0.045938695,-0.080998438,-0.012023046,0.20444416,0.052987211,-1.833090024,0.03733147,0.063791788,0.056292599,0.064853121,0.114317142,0.052412428,0.109675021,2.42933
AUS,Australia,Australian Dollar,2009,1.945037,0.019621438,1.771117,-0.010511841,0.014037609,1.282189,-0.048137489,0.037439433,-0.033912556,0.02361652,-0.129713384,-0.134249356,-1.784170561,-0.059404403,-0.034320436,-0.048563851,-0.061845145,-0.051694738,-0.049886316,-0.108150249,1.945037
AUS,Australia,Australian Dollar,2010,2.513209,0.018566171,2.91834,0.005989238,-0.003722039,1.090159,0.178308781,-0.021535018,-0.06880751,-0.026065226,0.191185211,0.070435511,-0.219739292,0.172868947,0.24916712,0.197192397,0.038390277,0.021864283,0.22575649,0.193829968,2.513209
AUS,Australia,Australian Dollar,2011,2.717169,0.017301988,3.30385,0.001120776,0.000810498,0.969463,0.124188794,-0.00681122,0.01093599,0.015124742,0.177432768,0.139973398,4.99522673,0.127846037,0.163856429,0.118352967,0.042428293,0.025799305,0.145679304,0.141467728,2.717169
AUS,Australia,Australian Dollar,2012,3.907636,0.016237022,1.76278,-0.005308858,0.012241472,0.965801,0.037889196,0.03631036,0.059714584,-0.025777149,-0.041996947,0.082292382,-0.333996815,0.020627958,-0.015186931,0.056704738,0.002500688,-0.003788345,-0.057519926,-0.09983516,3.907636
AUS,Australia,Australian Dollar,2013,2.170539,0.015323121,2.449889,-0.00607822,-0.000631798,1.035843,-0.066927931,-0.013472386,0.068242996,-0.042232019,-0.094075914,-0.09245989,0.03048416,-0.0469563,-0.162549538,-0.033593875,0.045076238,-0.016531868,-0.110318761,-0.114508055,2.170539
AUS,Australia,Australian Dollar,2014,2.52411,0.014685501,2.487923,-0.004808703,0.023929002,1.109363,-0.050685576,0.012808004,-0.005922756,0.042721847,-0.057270294,-0.045699113,0.35962877,-0.042453096,-0.061987346,-0.070881624,0.010619399,0.030218274,-0.103138976,-0.181542385,2.52411
AUS,Australia,Australian Dollar,2015,2.286583,0.014242839,1.508367,0.006344354,0.013425589,1.33109,-0.120853536,0.043606767,-0.080547705,0.11226882,-0.099911019,-0.005381855,-0.450511945,-0.142073182,-0.076548569,-0.183506854,-0.102929688,-0.089395506,-0.104002721,-0.171758794,2.286583
AUS,Australia,Australian Dollar,2016,2.707033,0.013797556,1.276991,-0.000103377,-0.033361036,1.345214,-0.017795107,-0.030155759,-0.071558673,-0.004073709,-0.04238351,-0.110538521,-1.447049689,-0.013508009,0.003072316,-0.016066108,-0.013669631,-0.004671388,0.002245107,0.088960462,2.707033
AUS,Australia,Australian Dollar,2017,2.407,0.013267685,1.948647,0.007552376,-0.007057993,1.304758,0.03849959,-0.025008048,-0.030714436,0.013261221,0.151606665,0.069607681,-0.508162556,0.058872728,0.092419188,0.028950808,0.012172965,0.084493871,0.140201451,0.111690287,2.407
AUS,Australia,Australian Dollar,2018,2.82274,0.012753095,1.911401,0.011070974,-0.013990368,1.338412,-0.015045531,-0.027287916,-0.07531134,0.011035654,0.019206326,-0.057765225,3.699858757,-0.007520497,0.007342739,-0.009032066,0.030536976,0.045068285,0.004718213,-0.005462615,2.82274
AUS,Australia,Australian Dollar,2019,1.955424,0.012251914,1.610768,0.006976463,0,1.438507,-0.057326091,-0.033482954,-0.054412966,0.06747247,0.060560015,-0.033014413,-0.575281743,-0.053170337,-0.043537918,-0.058831211,-0.009819307,-0.03100602,-0.054918949,-0.077073776,1.955424
