countrycode,country,currency_unit,year,GDP,net population growth,CPI,employment rate,labsh,xr,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GDP
IND,India,Indian Rupee,1995,7.575,0.019374706,10.22489,-0.008671768,-0.026847063,0.033573749,0.048981235,-0.001465558,-0.011800725,-0.033157229,0.023680346,0.102384443,-0.796965379,0.032044857,0.084924285,0.095814879,0.086795666,0.070485948,0.066182983,0.091477021,7.575
IND,India,Indian Rupee,1996,7.55,0.019132921,8.977149,-0.008022321,-0.001591757,0.092703289,-0.017997082,0.016146167,-0.063668402,-0.075785545,-0.03059874,0.013306652,-4.453907123,-0.020633108,-0.017258917,0.04142045,0.010158098,-0.021667707,-0.028628901,-0.033104288,7.55
IND,India,Indian Rupee,1997,4.05,0.018867511,7.164254,-0.006937901,-0.001217709,0.024838659,0.035811936,-0.016711178,0.126996839,0.091978645,0.040374362,0.06099759,-2.13074987,0.042916934,-0.007596017,0.012638559,-0.042549254,-0.043427728,0.011598227,-0.020075103,4.05
IND,India,Indian Rupee,1998,6.184,0.01856684,13.23084,-0.00626023,-0.019012712,0.136205773,-0.066806144,-0.019082891,-0.019010284,0.044735909,-0.061936693,-0.00304559,-1.228907368,-0.050186373,-0.099544882,-0.035398971,-0.059402302,-0.050400419,-0.099419023,-0.022218313,6.184
IND,India,Indian Rupee,1999,8.463,0.018219592,4.669821,-0.005212298,-0.014016186,0.043531046,0.001841044,-0.006632175,0.131838642,0.048139684,0.055272586,0.10330308,-10.03210243,0.011702663,-0.026072509,-0.022856655,-0.018184108,-0.004329484,-0.024018828,-0.025467964,8.463
IND,India,Indian Rupee,2000,3.975,0.017838493,4.009434,0.004468891,-0.01131107,0.043808104,-0.017335898,-0.013588435,-0.054953427,-0.028908799,0.100420916,0.074086276,-1.132324817,-0.008008855,-0.052759889,-0.007003004,-0.006369512,-0.060729066,-0.047471224,-0.024880872,3.975
IND,India,Indian Rupee,2001,4.944,0.017437973,3.779289,0.008110189,-0.020529712,0.049949466,-0.025110856,0.007696911,0.032670642,-0.02702158,0.001286559,-0.055376794,-3.627981004,-0.026366489,-0.056689085,-0.013666879,-0.02124403,-0.041408976,-0.066053355,-0.037954126,4.944
IND,India,Indian Rupee,2002,3.907,0.017039165,4.29716,0.008945254,-0.042767618,0.030176165,-0.012378259,-0.023142953,0.068627361,-0.059826941,0.063377701,0.067324334,-1.417425114,-0.006588635,-0.056502941,0.010512721,0.014669345,0.00392943,-0.052137767,-0.049207223,3.907
IND,India,Indian Rupee,2003,7.944,0.016652034,3.805866,0.010219923,-0.014260007,-0.041699685,0.071950579,-0.024733811,0.085697527,-0.035191315,-0.005789264,0.038317393,1.457044509,0.072527368,0.070368226,0.068049394,0.092782587,0.113291231,0.051080087,0.018893987,7.944
IND,India,Indian Rupee,2004,7.849,0.016284242,3.767238,0.011032204,-0.065613531,-0.02719468,0.073657026,-0.032642497,0.197984269,-0.036038487,0.076269914,0.187111291,-1.869946534,0.053002356,0.08668396,0.065511122,0.087537619,0.053750252,0.11688155,0.077307419,7.849
IND,India,Indian Rupee,2005,9.285,0.015922537,4.246353,-0.008974854,-0.025924333,-0.026844363,0.017332392,-0.044590795,0.07488281,-0.028137833,0.133744638,0.178543504,-2.203960044,0.047060958,-0.020539215,0.042906609,0.009239761,0.049775764,0.005761237,-0.01992204,9.285
IND,India,Indian Rupee,2006,9.264,0.015577038,5.796516,-0.014616029,-0.037970005,0.027370386,0.023337134,-0.033479565,-0.003035613,-0.081794849,0.049973844,0.078238901,4.146212457,0.035372518,0.014385203,0.053896407,0.034312491,0.050825864,-0.032519397,0.006623501,9.264
IND,India,Indian Rupee,2007,9.801,0.015206683,6.372881,-0.012709274,-0.002566194,-0.087370037,0.131778015,-0.00521166,0.121391696,-0.027550713,-0.014733829,0.026283411,-0.662454783,0.130621953,0.097249825,0.170924218,0.098636679,0.075466644,0.088029012,0.079778817,9.801
IND,India,Indian Rupee,2008,6.013702503,0.014756722,8.349267,-0.010712121,0.043023303,0.052157836,0.006973475,0.022828122,-0.105618603,0.03674336,0.063933995,0.258178097,2.560327551,0.000677439,0.103497927,0.0378977,0.102812003,0.07944,-0.021166852,-0.107610023,6.013702503
IND,India,Indian Rupee,2009,4.701768517,0.01420578,10.88235,-0.007973601,0.018861053,0.112632173,-0.027882405,0.012845997,0.071786414,0.056921255,-0.031643852,-0.113537968,-0.900951515,-0.05235267,-0.081271793,0.000161297,-0.059147537,-0.110411413,-0.104796709,-0.126487931,4.701768517
IND,India,Indian Rupee,2010,6.377625686,0.013594973,11.98939,-0.005369172,-0.000464551,-0.055354608,0.102637234,-0.036150132,0.058005746,-0.088736371,0.042229876,0.079772912,3.576667863,0.118745047,0.067262162,0.162277248,0.035864069,0.05845116,0.060201269,0.061473566,6.377625686
IND,India,Indian Rupee,2011,6.169784208,0.012968498,8.858361,-0.002660476,0.002810315,0.020659109,0.032852023,0.028560658,-0.022551687,-0.008115172,0.209710983,0.149702203,-0.24180287,0.031372656,0.051463647,0.048572179,0.041911847,0.057687638,0.046284555,-0.00404588,6.169784208
IND,India,Indian Rupee,2012,6.030050653,0.012390989,9.312446,-0.017224823,-0.001126122,0.144990336,-0.08423346,-0.001190446,-0.064956997,-0.042448502,-0.09907963,0.007833024,2.026500549,-0.079003019,-0.05136489,-0.078201343,-0.014857505,-0.03254174,-0.055970647,-0.072460096,6.030050653
IND,India,Indian Rupee,2013,5.557263689,0.011899283,10.90764,0.017737096,0.008967729,0.09657334,0.025063071,0.040553846,-0.090798103,-0.086366207,0.114720483,-0.093159251,-0.083954799,0.005785327,0.000297907,0.08114415,0.037289427,0.045634865,-0.029469973,-0.033450899,5.557263689
IND,India,Indian Rupee,2014,5.006668426,0.011522612,6.353195,-0.012964093,-0.000523048,0.041497584,0.026573862,0.012381815,0.014013337,-0.066395731,-0.106735869,-0.091485723,-0.146804028,0.022496071,0.019665258,0.115142688,0.017621731,0.04439308,0.014432589,0.007264058,5.006668426
IND,India,Indian Rupee,2015,4.8763223,0.01123157,5.872427,-0.011893141,-0.016322174,0.051162622,-0.000302603,0.024897935,-0.040596223,-0.076711743,-0.13255428,-0.095621172,0.066051352,-0.009828876,-0.023410294,0.081454189,-0.088195831,-0.104488514,-0.03390962,0.01418681,4.8763223
IND,India,Indian Rupee,2016,5.033069183,0.010964256,4.941027,-0.010254058,0.020102509,0.047438024,0.013318193,0.02122408,0.008632625,-0.088429706,-0.055599692,-0.134411648,-0.388348118,-0.002898581,-0.000480823,0.098854417,-0.009819434,0.001580423,-0.009982402,-0.018257202,5.033069183
IND,India,Indian Rupee,2017,5.069785901,0.010690337,2.490887,-0.001969365,0.008309117,-0.03085961,0.080144571,-0.005213125,0.085580583,-0.015524439,0.04359788,0.170865495,-0.349162608,0.080693411,0.065259506,0.144193442,0.021018251,0.001887292,0.087036046,0.051853729,5.069785901
IND,India,Indian Rupee,2018,5.17429154,0.010432313,4.8607,-0.002430149,0,0.050310083,-0.014644217,-0.001110344,-0.074050381,0.033942985,-0.023402565,0.016754525,1.354393098,-0.008445621,0.001625168,-0.016725115,0.046373264,0.048705178,-0.003372433,-0.052541762,5.17429154
IND,India,Indian Rupee,2019,5.01928768,0.010184122,7.659695,0.003098952,0,0.029564222,0.012803996,0.017643904,-0.034338628,-0.009364222,-0.046125517,-0.097739215,-0.170347673,0.015768918,-0.006183888,0.009944444,0.02087571,0.015794844,-0.010300578,-0.019225668,5.01928768
