countrycode,country,currency_unit,year,GDP,net population growth,CPI,employment rate,labsh,xr,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GDP
FRA,France,Euro,1999,3.421853104,0.004827707,0.5371416,0.018857755,0.010222242,0.043643524,-0.054022003,-0.003918784,0.004794689,0.020698638,-0.049262374,-0.040763144,0.023289422,-0.056372053,-0.027425395,-0.072558241,-0.014621205,-0.003381975,0.002378267,-0.033529174,3.421853104
FRA,France,Euro,2000,3.923558474,0.00560299,1.67596,0.01846701,-0.005121311,0.156370437,-0.140911302,0.000361416,0.017554863,0.002955341,0.002489507,0.026566817,0.111938545,-0.13730779,-0.111307423,-0.154991177,-0.064212945,-0.028750148,-0.088940955,-0.052246229,3.923558474
FRA,France,Euro,2001,1.983799035,0.006486574,1.634781,0.0070894,0.002683569,0.029582774,-0.019043796,0.011849551,-0.039117911,0.01943393,-0.028165587,-0.025617307,-0.063480299,-0.02578985,0.006219609,-0.045675497,-0.017962648,-0.036418401,0.029024845,0.033341184,1.983799035
FRA,France,Euro,2002,1.135563383,0.007228099,1.923412,-0.002283122,0.007265985,-0.049179276,0.076598384,0.002091614,-0.05289052,0.043742579,0.027205273,0.02444336,0.032276028,0.071420143,0.0931648,0.058465362,0.015327368,0.000921042,0.10298102,0.032419217,1.135563383
FRA,France,Euro,2003,0.823287844,0.007616466,2.098472,-0.006726441,0.000312908,-0.166126039,0.265667744,0.004087184,0.023596022,-0.009681848,0.101330492,0.112231589,-0.117250705,0.26685098,0.228981813,0.301794204,0.095277803,0.103307456,0.255063697,0.158696028,0.823287844
FRA,France,Euro,2004,2.829879375,0.007519092,2.14209,-0.005897495,-0.00854778,-0.09104521,0.125897235,-0.011720639,0.162260119,-0.082760148,0.066996122,0.10569826,0.153295421,0.135229668,0.000879273,0.222247326,0.061417285,0.058956428,0.029583715,-0.023305232,2.829879375
FRA,France,Euro,2005,1.663219925,0.007074643,1.745869,-0.000605013,-0.000961509,-0.001545883,-0.035842273,-0.012282998,0.059207589,-0.017737721,-0.023930291,-0.01155865,0.020419916,-0.017677654,-0.066323903,-0.017479685,-0.002318724,0.030741262,-0.040803267,-0.127549576,1.663219925
FRA,France,Euro,2006,2.449366379,0.006500875,1.675125,0.003916774,-0.000428663,-0.008679261,0.022509337,-0.013785358,0.055780403,0.009445567,0.035215757,0.055106649,-0.015790977,0.03378168,0.002351356,-0.000577475,0.032586156,0.02207776,-0.052831079,-0.095170644,2.449366379
FRA,France,Euro,2007,2.424776875,0.006009664,1.487998,0.008290505,-0.013446351,-0.083427332,0.096501087,-0.012303155,0.049672614,0.00842206,-0.005440028,0.015957697,-0.004343148,0.107700648,0.086288679,0.071766561,0.084512585,0.085668084,0.046186306,0.057462998,2.424776875
FRA,France,Euro,2008,0.254839195,0.005646878,2.812862,-0.000446103,0.000636579,-0.065645124,0.100818982,0.016269428,0.013175946,0.069233509,0.018765919,0.095633954,0.158436427,0.090194061,0.084932886,0.035479953,0.083953068,0.040494511,0.07097797,0.032797325,0.254839195
FRA,France,Euro,2009,-2.87327682,0.00549527,0.08762048,-0.016420409,0.022440481,0.054445622,-0.061954088,0.00787361,-0.114591214,0.086997713,-0.15760394,-0.165283222,-0.086895004,-0.053705893,-0.063343883,-0.078960974,-0.05788246,-0.050939911,-0.080032445,-0.168513561,-2.87327682
FRA,France,Euro,2010,1.949100553,0.005480455,1.531123,-0.003846229,-0.001004881,0.048901739,-0.051650103,-0.000356835,0.044510093,-0.010595225,0.052561255,0.068673905,-0.033810687,-0.051684328,-0.065967624,-0.045138524,0.012050445,0.000188727,-0.089376395,-0.13142787,1.949100553
FRA,France,Euro,2011,2.19266202,0.005510011,2.111598,0.002743219,-0.00243498,-0.047268309,0.056822196,0.017117558,0.012697742,-0.001796265,0.054289358,0.087596382,0.104914791,0.032030883,0.10418071,0.047923329,0.052321414,0.050215875,0.048847487,0.022012418,2.19266202
FRA,France,Euro,2012,0.313333874,0.005442105,1.954195,-0.001364604,0.006773786,0.081932184,-0.072848372,-0.007652933,0.012470239,-0.021095274,-0.034558662,-0.031267532,0.200232232,-0.070177365,-0.10770349,-0.044652495,-0.020098072,-0.034909671,-0.055735424,-0.094844331,0.313333874
FRA,France,Euro,2013,0.576245487,0.005209072,0.8637155,-0.004916797,-0.000368498,-0.032294264,0.057419794,0.000794158,-0.024573876,0.014321331,0.002153305,-0.007230555,-0.009076449,0.054974903,0.067796707,0.049506054,0.027277748,0.029175621,-0.009191436,-0.005009951,0.576245487
FRA,France,Euro,2014,0.956144757,0.004749645,0.5077588,-0.001206104,0.000910492,0.000758877,0.014036205,-0.016247225,0.026376645,0.006726418,-0.02078596,-0.034261227,-0.195567349,0.024632987,0.0067118,0.007854309,0.018845986,0.017919071,-0.008223272,-0.023342428,0.956144757
FRA,France,Euro,2015,1.112925882,0.004145344,0.03751438,-0.001471548,-0.009244084,0.196261367,-0.171195553,-0.021188851,-0.009281035,-0.003937288,-0.072927225,-0.098991522,0.078944315,-0.157361507,-0.163339519,-0.178887445,-0.088966443,-0.081458881,-0.162968348,-0.147824042,1.112925882
FRA,France,Euro,2016,1.095491443,0.003481409,0.1833349,0.003773418,0.003833873,0.002635327,-0.00379042,-0.001140119,-0.016246491,0.013036086,-0.020187955,-0.023698814,0.005609226,0.001352052,0.00807258,-0.019728422,-0.00714146,0.001653769,-0.013336835,-0.043514654,1.095491443
FRA,France,Euro,2017,2.29140001,0.002906664,1.032283,0.007856822,0.00489482,-0.020828416,0.011284946,-0.017139505,0.057458935,0.015240731,-0.000833834,0.029479053,0.042993552,0.023631462,-0.008693197,-0.007605937,0.031835914,0.023181643,0.020241423,-0.019524136,2.29140001
FRA,France,Euro,2018,1.86506946,0.002515815,1.850815,0.008238386,0.001236055,-0.043416857,0.062587562,-0.002574455,0.009081927,0.005373668,0.030363247,0.026771087,-0.073619327,0.063433273,0.072594007,0.040676823,0.042802746,0.036000605,0.071060597,-0.001420883,1.86506946
FRA,France,Euro,2019,1.842940116,0.002384545,1.108255,0.010028534,0,0.054918624,-0.042065265,-0.002086733,-0.003109159,0.005154947,-0.010421874,-0.011361602,0.000573531,-0.042937772,-0.027601968,-0.054561171,-0.027464021,-0.029632601,-0.030765248,-0.058382925,1.842940116
