countrycode,country,currency_unit,year,GDP,net population growth,CPI,employment rate,labsh,xr,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GDP
DEU,Germany,Euro,1979,,78.438164,,38.39735031,0.668120921,0.937138367,0.521579862,0.595376074,0.323235363,0.171524063,0.197546363,-0.264153093,-0.023528744,0.508961678,0.442598045,0.620398283,0.470621943,0.422549814,0.407350302,1.175869823,
DEU,Germany,Euro,1980,1.39527083,-0.001976895,5.441055,0.010008196,0,-0.008302038,0.073360768,0.011058138,-0.005050812,0.055512543,0.074877997,0.111391802,-0.006787358,0.075521607,0.070027485,0.040979267,0.043216293,0.048499271,0.113684489,0.002522833,1.39527083
DEU,Germany,Euro,1981,0.535874704,-0.00223858,6.344242,7.04547E-05,0,0.243352283,-0.137055257,0.005148521,-0.11401394,0.047621696,0.070571133,-0.007145389,-0.336496192,-0.133130807,-0.119069256,-0.154872903,-0.128419864,-0.100338542,-0.141919739,-0.264398365,0.535874704
DEU,Germany,Euro,1982,-0.398118447,-0.00232814,5.241046,-0.005748041,0,0.073713127,-0.014076519,-0.007149988,-0.032470959,-0.029074026,0.018570345,-0.030464884,-0.386404755,-0.008661903,-0.041248536,0.000814783,0.003290564,-0.005526594,-0.014202781,-0.047245652,-0.398118447
DEU,Germany,Euro,1983,1.569107217,-0.001999307,3.293413,-0.005306192,0,0.052199415,-0.008070742,0.003006363,0.054938481,-0.048891327,-0.020887724,0.00067862,0.306917197,-0.00932088,-0.027715983,0.030344077,-0.014996629,-0.018593198,0.010919405,-0.103074299,1.569107217
DEU,Germany,Euro,1984,2.826291498,-0.001130484,2.405797,0.006284345,0,0.114631304,-0.064159416,-0.002408962,-0.014106627,-0.03550449,0.07256905,0.032207787,-0.356187334,-0.06514394,-0.060178895,-0.039069838,-0.065809128,-0.045352833,-0.058238138,-0.120006599,2.826291498
DEU,Germany,Euro,1985,2.324772693,0.000119718,2.066233,0.008955924,0,0.034443784,0.002730468,-0.001392919,-0.024706933,-0.02446508,0.060852643,0.027351791,-0.654735846,-0.006400386,0.002687816,0.024363272,-0.001995362,-0.005682433,-0.008650822,-0.052228105,2.324772693
DEU,Germany,Euro,1986,2.290501473,0.001474445,-0.1294139,0.010010894,0,-0.262395408,0.335590944,-0.016283062,-0.006276404,-0.028525655,0.033877238,-0.028601637,0.392924542,0.323843085,0.345199829,0.366984079,0.198801295,0.192216892,0.387739994,0.364854092,2.290501473
DEU,Germany,Euro,1987,1.4021507,0.002693669,0.2499074,0.005985511,0,-0.172274712,0.196292938,0.009361082,-0.014233277,-0.012648434,0.050736776,0.041742453,0.238612007,0.193903332,0.18251332,0.224470489,0.106217531,0.113836589,0.216506385,0.195974638,1.4021507
DEU,Germany,Euro,1988,3.704255963,0.003740194,1.274121,0.002414466,0,-0.022903559,0.023482173,-0.011932956,0.035090945,-0.024303635,-0.007323932,-0.010151391,-0.065625726,0.027007922,0.020877384,0.036349999,0.051324746,0.055143902,0.023557379,-0.001105542,3.704255963
DEU,Germany,Euro,1989,3.905284181,0.004505033,2.780563,0.001381737,0,0.070501596,-0.046662978,0.001724299,0.026453796,-0.045484986,-0.012034174,0.000203092,-0.428134646,-0.047169677,-0.032369761,-0.048250281,0.020290008,0.018943537,-0.063359069,-0.124616237,3.905284181
DEU,Germany,Euro,1990,5.243652816,0.005004824,2.69647,-0.012072884,0,-0.140586422,0.186047736,0.014903611,0.002326576,-0.084549957,0.140994328,0.124755823,-0.671700116,0.152384808,0.211559456,0.270267237,0.064481602,0.05962214,0.195801813,0.161752279,5.243652816
DEU,Germany,Euro,1991,5.116413851,0.005525983,4.047034,-0.02825932,0,0.027113591,-0.011993507,-0.012525562,0.023045425,-0.019803645,-0.039251444,-0.044142229,-1.00E+00,-0.004941913,0.002470765,-0.014374494,0.065707099,0.084118344,-0.01120681,-0.019441682,5.116413851
DEU,Germany,Euro,1992,1.919732513,0.005941867,5.05698,-0.020621163,0.012232619,-0.058987171,0.112467472,0.015096757,-0.002312823,0.050319708,0.120684969,0.158633961,0,0.095570878,0.092880836,0.090030441,-0.069003198,-0.097740577,0.083105551,0.02635562,1.919732513
DEU,Germany,Euro,1993,-0.976914739,0.005820143,4.474576,-0.019423584,0.002439909,0.058701267,-0.036611824,0.00440764,-0.04003713,0.001871204,-0.115814187,-0.128572138,0,-0.029894551,-0.048935221,-0.031872624,-0.002777248,-0.012975558,-0.047441832,-0.113108003,-0.976914739
DEU,Germany,Euro,1994,2.398810051,0.005027829,2.693056,-0.003041404,-0.02377499,-0.018463849,0.021942152,-0.012468153,-0.012270891,0.009927698,0.039241767,0.006352766,0,0.026304888,0.051578447,0.009920911,0.021948469,0.049763333,0.016590022,0.035467788,2.398810051
DEU,Germany,Euro,1995,1.540847676,0.003782146,1.706161,0.001355656,-0.001023723,-0.11687352,0.138847807,0.009317577,-0.02875851,-0.004802703,0.100758268,0.085348636,0.00E+00,0.121312283,0.172389796,0.150868025,0.077903238,0.081362346,0.147009503,0.143157526,1.540847676
DEU,Germany,Euro,1996,0.815596667,0.002280109,1.449726,-0.00249735,-0.004499006,0.049989562,-0.044410633,0.021130744,-0.066124568,-0.012245634,0.015973677,-0.00475089,0,-0.056334297,-0.02152245,-0.018199916,-0.022409934,-0.015021813,-0.045102166,-0.056138798,0.815596667
DEU,Germany,Euro,1997,1.785599478,0.000929459,1.939369,-0.001908113,-0.01765009,0.152369487,-0.152162495,-0.007399278,-0.030010267,0.013467955,-0.002504073,-0.031688586,0.00E+00,-0.147647561,-0.121677032,-0.178608977,-0.057071867,-0.039932971,-0.100874282,-0.082717048,1.785599478
DEU,Germany,Euro,1998,2.020265949,4.20397E-05,0.9111845,0.011807969,-0.010424409,0.014769862,-0.036615681,-0.015254583,-0.009679712,0.001598259,0.074242921,0.041434302,0,-0.031079093,-0.000359121,-0.050910542,-0.066185319,-0.040823049,0.015505607,0.065617551,2.020265949
DEU,Germany,Euro,1999,1.887143998,-0.00015658,0.5854336,0.015579136,0.008375078,0.043262595,-0.05906416,0.016038165,-0.024422276,0.025662217,-0.027885498,-0.008845356,0,-0.064852753,-0.036192567,-0.075470656,-0.011827862,-0.004344695,-0.013459327,-0.039279349,1.887143998
DEU,Germany,Euro,2000,2.903186555,0.000134599,1.440268,0.020370688,0.013997278,0.156370437,-0.134603128,-0.021790514,0.010456093,0.004712272,0.063444711,0.03623317,0.00E+00,-0.113719776,-0.126309613,-0.147710366,-0.068858146,-0.029764672,-0.098354585,-0.109617685,2.903186555
DEU,Germany,Euro,2001,1.687438351,0.000651135,1.983857,-0.004478125,-0.019861407,0.029582774,-0.016151048,-0.004445683,-0.06667892,0.021961895,0.041593442,0.000920141,0,-0.008864949,-0.011573013,-0.042126033,-0.024910536,-0.031801193,0.004545943,0.081434075,1.687438351
DEU,Germany,Euro,2002,-0.200879192,0.000997337,1.420807,-0.006513779,-0.008138588,-0.049179276,0.06541207,-0.020826609,-0.094565954,0.033746179,0.076791792,0.005334456,0.00E+00,0.074154453,0.064756892,0.046005148,0.012668667,-0.006026691,0.086836073,0.05958336,-0.200879192
DEU,Germany,Euro,2003,-0.703033283,0.000972072,1.034223,-0.011362841,-0.003311369,-0.166126039,0.189388123,-0.008630038,0.008279681,-0.000481319,0.09632882,0.103205684,0,0.215275226,0.160340038,0.195781491,0.092176766,0.104568535,0.181933855,0.117230878,-0.703033283
DEU,Germany,Euro,2004,1.183935935,0.00039324,1.665736,0.003403569,-0.022495321,-0.09104521,0.094050145,-0.023735288,-0.002550991,-0.040965719,0.123910918,0.093509558,0,0.114288962,0.064768306,0.110780887,0.059515199,0.051323469,0.10249536,0.086714387,1.183935935
DEU,Germany,Euro,2005,0.725858156,-0.000535639,1.546911,-0.000728392,-0.01087417,-0.001545883,-0.023660995,-0.012672651,-0.002723091,-0.023650674,0.039378428,0.021921683,0,-0.004162951,-0.038461633,-0.002214467,0.001059868,0.028860924,-0.00029666,-0.072666928,0.725858156
DEU,Germany,Euro,2006,3.813558799,-0.001599395,1.577429,0.008361264,-0.023491143,-0.008679261,0.013220205,-0.025504427,0.048597927,0.012104485,0.077646672,0.088740148,0,0.024049627,0.020096186,-0.022791637,0.023549847,0.020067259,-0.033803604,-0.009080791,3.813558799
DEU,Germany,Euro,2007,2.982091061,-0.00238604,2.298341,0.018459051,-0.013891975,-0.083427332,0.087613572,-0.041992279,0.019567367,0.008911834,0.049522085,0.024696188,0.00E+00,0.100801176,0.108703806,0.050202149,0.083561849,0.077162418,0.081101386,0.080035539,2.982091061
DEU,Germany,Euro,2008,0.959853255,-0.002609297,2.628383,0.01598447,0.024441302,-0.065645124,0.088520556,0.017784303,0.028067281,0.077389445,0.013565728,0.069137602,-1.92E+00,0.074071166,0.062084217,0.032994351,0.085762269,0.050829611,0.047303184,-0.007087684,0.959853255
DEU,Germany,Euro,2009,-5.696354358,-0.002045142,0.3127377,0.00413268,0.036152769,0.054445622,-0.044324328,0.046540272,-0.127505115,0.09820823,-0.118051497,-0.116951767,0,-0.049504131,-0.052252272,-0.047027487,-0.056910332,-0.050197648,-0.070740435,-0.197184374,-5.696354358
DEU,Germany,Euro,2010,4.185545569,-0.000901842,1.103809,0.005920262,-0.016702688,0.048901739,-0.040998923,-0.011560868,0.08683198,-0.012403642,0.057634562,0.084960192,0.00E+00,-0.05268042,-0.04584787,-0.04976718,0.012486141,-0.004119311,-0.060535879,-0.058255582,4.185545569
DEU,Germany,Euro,2011,3.914107461,0.000354213,2.075173,0.014227744,8.56334E-05,-0.047268309,0.058104467,0.004179225,0.061934319,-0.025032311,0.055343991,0.084442315,0,0.039895894,0.074326597,0.057906505,0.061306066,0.050149546,0.047623775,0.052695042,3.914107461
DEU,Germany,Euro,2012,0.426366606,0.001446974,2.008491,0.009536771,0.020199855,0.081932184,-0.05053383,0.022438672,-0.032740177,-0.018972962,-0.00149079,0.00136274,0,-0.062487747,-0.105473351,-0.021668457,-0.022736655,-0.050457417,-0.088239494,-0.141845517,0.426366606
DEU,Germany,Euro,2013,0.432370587,0.002491447,1.504722,0.005130575,0.003615095,-0.032294264,0.055936403,-0.017226146,0.004941075,0.006189395,0.007022699,-0.005638832,0,0.067594143,0.068745225,0.068715662,0.028454903,0.04748443,0.02194224,0.004230715,0.432370587
DEU,Germany,Euro,2014,2.217380896,0.003400224,0.9067971,0.004563792,-0.004421066,0.000758877,0.010715389,-0.027010421,0.02229867,-0.00277832,-0.004259422,-0.023245268,0.00E+00,0.017170003,0.004275136,0.011367927,0.01952153,0.017565225,-0.012707893,-0.005327515,2.217380896
DEU,Germany,Euro,2015,1.486781784,0.004137894,0.514421,0.000685937,0.001825883,0.196261367,-0.150550317,-0.004745453,-0.030103506,0.028290266,-0.046844888,-0.061827234,1.58E-01,-0.153724596,-0.151157697,-0.169588084,-0.083377145,-0.087032891,-0.14693032,-0.163134859,1.486781784
