countrycode,country,currency_unit,year,GDP,net population growth,CPI,employment rate,labsh,xr,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GDP
BRA,Brazil,Brazilian Real,2011,3.974423053,0.009201715,6.63645,0.016988228,0.008253921,-0.049111326,0.058791593,-0.029281197,0.043423947,0.015929953,0.085783854,0.05472616,-8.23E-01,0.091651592,0.015889397,0.023139828,0.041244819,0.042742348,0.056177262,0.054423182,3.974423053
BRA,Brazil,Brazilian Real,2012,1.921176012,0.008975355,5.403499,0.000915479,0.015805351,0.167524533,-0.053190722,0.074810641,-0.045429661,-0.12575292,-0.034731956,0.017759813,-8.77E-02,-0.102459833,-0.026719073,0.074927453,0.001144176,-0.006854576,-0.025716318,-0.089426521,1.921176012
BRA,Brazil,Brazilian Real,2013,3.004822659,0.008774332,6.204311,0.00948664,0.007941626,0.103949518,-0.003329042,0.016951626,-0.010856612,0.035252374,-0.046132582,0.046962238,1.71E+00,-0.015100368,0.020620686,-0.01844037,0.038367558,0.015327857,-0.008372852,-0.02673461,3.004822659
BRA,Brazil,Brazilian Real,2014,0.503955756,0.008594619,6.32904,0.009811757,-0.003875828,0.091305507,-0.004468062,0.027388113,-0.072140543,0.017196227,-0.063804672,-0.040228934,-1.61E+00,-0.011471358,0.016286711,-0.007774215,0.006853087,0.018034708,0.010084085,-0.026416701,0.503955756
BRA,Brazil,Brazilian Real,2015,-3.545763416,0.008423745,9.029901,-0.01248047,0.023049257,0.413927881,-0.219390535,0.012065366,-0.157139552,0.052685974,0.018047231,-0.117888331,-1.00E+00,-0.21638138,-0.215235735,-0.234328656,-0.101748239,-0.090475955,-0.201068155,-0.292186012,-3.545763416
BRA,Brazil,Brazilian Real,2016,-3.275916902,0.008271479,8.739143,-0.027737126,-0.001728972,0.049418024,0.047491124,0.001427613,-0.131081479,0.057600209,0.023962956,-0.087425632,0,0.050685957,0.036431615,0.020614149,-0.011399649,-0.014403747,0.030482254,0.015954768,-3.275916902
BRA,Brazil,Brazilian Real,2017,1.32286906,0.008104119,3.446373,-0.009408089,-0.003787949,-0.085905772,0.129444414,-0.010858057,0.001407405,0.010789479,0.112723476,0.075493131,0.00E+00,0.145950824,0.102303343,0.105831395,0.019618655,0.027331183,0.120252186,0.137916683,1.32286906
BRA,Brazil,Brazilian Real,2018,1.783666758,0.007869268,3.66485,0.0096189,0,0.144901123,-0.108540662,0.016550996,-0.007500531,-0.014297631,0.028625574,0.080300856,-2.09E+00,-0.120043329,-0.089587875,-0.099358983,0.030432096,0.014177571,-0.07422784,-0.128651392,1.783666758
BRA,Brazil,Brazilian Real,2019,1.220777838,0.007543844,3.732976,0.012622243,0,0.074857576,-0.031365177,0.006160462,0.018009604,-0.010900608,-0.057844433,-0.022459262,1.12E+09,-0.033841817,-0.030304199,-0.011052628,-0.011065342,0.000870031,-0.02919316,-0.030083102,1.220777838
,,,,,,,,,,,,,,,,,,,,,,,,4.61942161
